CustomerID,Gender,Age,Plan,Contract,TenureMonths,MonthlyCharges,TotalCharges,PaymentMethod,SupportCalls,SatisfactionScore,Churn
CUST01249,Female,53,Standard,Annual,59,20.23,1273.65,Debit Card,1,2,No
CUST01250,Female,34,Premium,Month-to-Month,21,42.58,821.14,Credit Card,3,4,No
CUST01251,Male,52,Standard,Month-to-Month,28,20.97,535.04,Debit Card,1,5,No
CUST01252,Female,66,Premium,Annual,48,38.99,1820.34,Credit Card,3,1,No
CUST01253,Female,28,Premium,Annual,58,39.01,2469.18,Debit Card,0,1,Yes
CUST01254,Female,38,Standard,Month-to-Month,20,18.77,411.7,Credit Card,3,3,No
CUST01255,Male,69,Premium,Month-to-Month,34,39.69,1269.05,Credit Card,3,1,Yes
CUST01256,Female,43,Standard,Two-Year,5,18.77,87.25,Credit Card,2,1,No
CUST01257,Female,21,Basic,Month-to-Month,18,10.7,186.94,PayPal,0,2,Yes
CUST01258,Male,51,Standard,Month-to-Month,39,16.02,604.42,Credit Card,1,1,Yes
CUST01259,Female,69,Basic,Month-to-Month,43,10.79,488.06,Credit Card,1,1,Yes
CUST01260,Male,65,Standard,Annual,57,20.4,1149.78,Debit Card,3,2,Yes
CUST01261,Male,35,Standard,Month-to-Month,57,21.88,1316.97,Credit Card,1,1,Yes
CUST01262,Male,57,Basic,Annual,11,11.31,130.6,Credit Card,2,1,Yes
CUST01263,Male,52,Basic,Month-to-Month,54,8.96,491.42,Bank Transfer,0,3,No
CUST01264,Male,58,Premium,Annual,17,41.14,746.03,PayPal,1,1,Yes
CUST01265,Female,46,Standard,Annual,48,19.74,889.84,Bank Transfer,1,1,No
CUST01266,Male,69,Basic,Month-to-Month,45,7.09,297.47,Debit Card,1,3,No
CUST01267,Male,46,Standard,Month-to-Month,22,20.23,467.37,PayPal,2,2,Yes
CUST01268,Female,55,Standard,Month-to-Month,37,19.05,668.87,PayPal,1,1,Yes
CUST01269,Male,59,Standard,Month-to-Month,20,19.99,360.04,Bank Transfer,0,5,No
CUST01270,Female,38,Premium,Annual,48,42.47,2206.52,PayPal,0,2,No
CUST01271,Female,59,Standard,Month-to-Month,54,20.33,1124.81,Bank Transfer,0,2,Yes
CUST01272,Female,30,Basic,Annual,54,8.46,451.81,Credit Card,7,1,No
CUST01273,Male,66,Premium,Month-to-Month,48,41.44,2078.92,Bank Transfer,0,3,No
CUST01274,Male,58,Premium,Month-to-Month,48,40.53,1880.59,PayPal,3,2,No
CUST01275,Male,34,Basic,Month-to-Month,46,8.29,415.94,PayPal,2,3,No
CUST01276,Female,26,Basic,Annual,6,7.58,41.56,Debit Card,2,5,No
CUST01277,Male,58,Basic,Month-to-Month,34,8.52,297.85,Debit Card,1,3,No
CUST01278,Male,18,Standard,Annual,14,21.24,313.85,Debit Card,2,4,No
CUST01279,Male,19,Standard,Month-to-Month,48,19.54,932.13,Debit Card,1,3,No
CUST01280,Female,65,Standard,Month-to-Month,23,20.11,486.12,PayPal,0,2,No
CUST01281,Female,46,Premium,Annual,20,37.98,824.46,Debit Card,1,3,No
CUST01282,Male,50,Standard,Annual,13,21.28,290.14,Bank Transfer,2,3,No
CUST01283,Male,27,Basic,Month-to-Month,47,6.97,315.1,Credit Card,0,4,Yes
CUST01284,Male,67,Basic,Annual,44,9.01,401.34,PayPal,1,4,No
CUST01285,Male,57,Basic,Month-to-Month,41,10.62,471.26,Debit Card,3,1,Yes
CUST01286,Female,38,Basic,Annual,32,8.31,263.21,PayPal,1,2,Yes
CUST01287,Female,45,Standard,Two-Year,26,20.91,563.42,Debit Card,3,1,No
CUST01288,Female,28,Premium,Two-Year,50,38.69,1921.16,PayPal,1,4,No
CUST01289,Female,51,Basic,Annual,53,8.15,399.24,Debit Card,0,3,No
CUST01290,Male,25,Standard,Month-to-Month,14,21.92,279.79,Credit Card,0,4,No
CUST01291,Male,39,Standard,Annual,52,20.22,1146.55,Debit Card,2,5,No
CUST01292,Male,25,Basic,Month-to-Month,57,10.77,627.71,Bank Transfer,0,3,Yes
CUST01293,Female,66,Basic,Month-to-Month,36,11.52,381.86,PayPal,1,1,Yes
CUST01294,Male,32,Standard,Month-to-Month,8,16.06,137.66,PayPal,2,3,No
CUST01295,Female,34,Basic,Two-Year,40,10.94,439.59,Bank Transfer,2,5,No
CUST01296,Female,40,Premium,Two-Year,22,38.85,901.18,Bank Transfer,1,4,No
CUST01297,Male,41,Basic,Month-to-Month,22,9.05,184.24,Credit Card,1,2,Yes
CUST01298,Male,62,Basic,Annual,16,10.65,184.27,PayPal,2,2,No
CUST01299,Male,36,Standard,Annual,27,19.45,534.66,Credit Card,2,2,No
CUST01300,Female,22,Premium,Month-to-Month,56,40.88,2398.37,PayPal,2,4,Yes
CUST01301,Male,49,Basic,Month-to-Month,10,9.93,89.99,PayPal,1,2,Yes
CUST01302,Female,61,Basic,Annual,25,10.24,246.54,Credit Card,2,5,No
CUST01303,Male,18,Basic,Month-to-Month,31,9.25,273.41,PayPal,2,4,No
CUST01304,Female,40,Basic,Month-to-Month,21,8.39,192.03,PayPal,0,2,Yes
CUST01305,Female,54,Basic,Annual,27,8.88,224.67,Credit Card,0,1,Yes
CUST01306,Male,25,Standard,Two-Year,17,19.84,351.25,Debit Card,2,4,No
CUST01307,Female,30,Basic,Annual,33,12.75,382.27,Credit Card,0,4,No
CUST01308,Female,25,Basic,Annual,31,12.2,355.33,PayPal,2,3,No
CUST01309,Male,40,Premium,Month-to-Month,50,39.01,1887.54,Bank Transfer,2,2,Yes
CUST01310,Female,60,Basic,Month-to-Month,42,10.08,448.3,Debit Card,2,1,Yes
CUST01311,Male,18,Basic,Annual,26,9.56,262.98,Bank Transfer,2,5,No
CUST01312,Female,62,Basic,Month-to-Month,21,10.19,233.36,Debit Card,1,4,No
CUST01313,Male,68,Premium,Two-Year,36,40.38,1574.85,Bank Transfer,0,5,Yes
CUST01314,Male,41,Basic,Month-to-Month,1,10.78,9.88,Debit Card,1,5,No
CUST01315,Female,52,Premium,Month-to-Month,4,35.64,151.97,Credit Card,1,5,No
CUST01316,Female,41,Standard,Month-to-Month,4,20.54,81.36,Debit Card,1,3,No
CUST01317,Female,34,Basic,Two-Year,26,9.39,262.01,Debit Card,1,5,No
CUST01318,Female,22,Premium,Month-to-Month,4,38.93,142.93,Debit Card,1,2,Yes
CUST01319,Female,37,Basic,Month-to-Month,49,11.18,583.18,PayPal,0,2,Yes
CUST01320,Male,38,Basic,Month-to-Month,9,12.19,102.24,Bank Transfer,0,1,No
CUST01321,Female,57,Premium,Annual,30,41.02,1189.71,Credit Card,2,1,No
CUST01322,Male,48,Standard,Month-to-Month,51,19.21,887.39,Bank Transfer,2,5,No
CUST01323,Male,63,Standard,Month-to-Month,45,18.38,764.86,Bank Transfer,0,5,No
CUST01324,Female,53,Basic,Month-to-Month,4,5.48,21.68,Credit Card,2,3,Yes
CUST01325,Male,28,Standard,Annual,5,20.26,107.75,PayPal,1,5,No
CUST01326,Male,69,Standard,Month-to-Month,45,20.86,990.08,Debit Card,1,5,No
CUST01327,Male,32,Basic,Month-to-Month,23,9.84,214.34,PayPal,1,5,No
CUST01328,Male,36,Basic,Month-to-Month,16,11.39,169.54,PayPal,1,4,No
CUST01329,Female,24,Basic,Annual,22,8.01,172.32,Debit Card,3,4,No
CUST01330,Male,68,Basic,Annual,37,9.73,387.61,Bank Transfer,2,3,No
CUST01331,Female,45,Premium,Month-to-Month,8,39.61,290.99,Debit Card,0,3,No
CUST01332,Female,68,Basic,Two-Year,48,9.82,475.41,Credit Card,3,2,No
CUST01333,Male,60,Premium,Two-Year,33,41.74,1264.14,Debit Card,1,3,No
CUST01334,Female,22,Basic,Month-to-Month,55,9.83,537.43,Bank Transfer,2,2,No
CUST01335,Female,22,Standard,Annual,38,19.55,687.45,PayPal,4,5,No
CUST01336,Female,47,Basic,Annual,43,8.58,337.97,PayPal,3,3,No
CUST01337,Male,49,Basic,Two-Year,16,11.98,179.83,Debit Card,1,3,No
CUST01338,Female,25,Basic,Month-to-Month,5,7.84,37.28,Credit Card,1,3,Yes
CUST01339,Female,27,Basic,Month-to-Month,16,9.16,140.0,Bank Transfer,0,2,Yes
CUST01340,Female,55,Standard,Month-to-Month,7,22.53,162.29,PayPal,4,2,Yes
CUST01341,Male,64,Premium,Two-Year,51,40.69,1890.49,Debit Card,0,1,No
CUST01342,Female,49,Standard,Month-to-Month,1,19.96,18.29,Credit Card,2,2,Yes
CUST01343,Male,65,Basic,Month-to-Month,9,10.02,84.57,Credit Card,3,2,No
CUST01344,Male,45,Basic,Month-to-Month,18,8.57,165.74,PayPal,3,4,No
CUST01345,Male,34,Basic,Month-to-Month,45,9.89,456.5,PayPal,2,3,No
CUST01346,Male,48,Standard,Annual,58,19.47,1181.29,Bank Transfer,0,2,No
CUST01347,Male,25,Standard,Month-to-Month,47,20.26,927.53,Credit Card,2,3,No
CUST01348,Male,57,Premium,Month-to-Month,3,37.73,106.7,Bank Transfer,0,3,Yes
CUST01349,Female,42,Basic,Two-Year,24,10.59,230.67,Credit Card,2,4,No
CUST01350,Male,26,Standard,Month-to-Month,28,21.51,600.9,Credit Card,1,3,No
CUST01351,Female,19,Standard,Annual,10,19.68,199.72,Debit Card,0,2,No
CUST01352,Female,32,Standard,Month-to-Month,9,20.96,203.62,PayPal,2,3,No
CUST01353,Male,67,Standard,Month-to-Month,13,20.46,286.31,Credit Card,1,1,Yes
CUST01354,Female,20,Standard,Annual,48,19.08,902.04,Bank Transfer,1,1,Yes
CUST01355,Female,66,Standard,Annual,35,18.4,634.16,PayPal,1,4,No
CUST01356,Female,53,Basic,Month-to-Month,54,8.61,433.43,Bank Transfer,1,2,Yes
CUST01357,Female,21,Standard,Two-Year,23,20.43,447.1,PayPal,3,4,No
CUST01358,Male,31,Basic,Two-Year,47,9.91,505.42,PayPal,3,1,No
CUST01359,Female,58,Standard,Two-Year,17,21.9,345.57,Credit Card,3,2,No
CUST01360,Male,58,Basic,Month-to-Month,46,11.18,562.49,Debit Card,4,3,Yes
CUST01361,Female,42,Standard,Month-to-Month,7,21.17,148.33,Credit Card,1,2,Yes
CUST01362,Female,67,Premium,Annual,52,40.38,2081.54,PayPal,1,5,No
CUST01363,Male,27,Premium,Annual,16,38.55,576.66,Credit Card,2,2,Yes
CUST01364,Female,38,Premium,Month-to-Month,53,40.48,2214.76,Credit Card,0,3,No
CUST01365,Female,53,Standard,Annual,40,20.09,797.15,PayPal,3,5,No
CUST01366,Female,29,Standard,Month-to-Month,36,18.28,641.06,PayPal,2,4,No
CUST01367,Male,44,Standard,Month-to-Month,20,21.8,415.47,Credit Card,0,2,Yes
CUST01368,Female,57,Premium,Month-to-Month,24,41.64,912.71,Credit Card,2,4,Yes
CUST01369,Male,19,Basic,Annual,47,8.27,390.19,Credit Card,1,2,No
CUST01370,Female,30,Premium,Month-to-Month,5,39.03,187.85,Bank Transfer,2,1,Yes
CUST01371,Male,49,Premium,Annual,45,39.17,1835.93,Credit Card,2,1,Yes
CUST01372,Male,48,Standard,Annual,6,20.9,131.01,Bank Transfer,1,3,No
CUST01373,Female,33,Basic,Annual,28,10.73,290.35,Debit Card,1,1,No
CUST01374,Female,49,Basic,Two-Year,59,10.06,613.62,Bank Transfer,0,5,No
CUST01375,Male,49,Premium,Annual,5,40.4,192.25,Credit Card,3,5,No
CUST01376,Male,51,Basic,Two-Year,49,8.06,412.88,Debit Card,0,2,No
CUST01377,Female,28,Premium,Month-to-Month,39,40.56,1428.74,Bank Transfer,2,4,No
CUST01378,Male,27,Standard,Month-to-Month,38,19.84,701.39,Bank Transfer,0,5,No
CUST01379,Female,32,Basic,Month-to-Month,2,8.97,17.03,PayPal,3,2,Yes
CUST01380,Female,34,Premium,Month-to-Month,43,37.69,1709.14,Debit Card,2,4,No
CUST01381,Female,57,Standard,Annual,39,20.03,713.42,PayPal,1,1,Yes
CUST01382,Female,35,Standard,Month-to-Month,54,20.53,1039.45,Debit Card,1,2,No
CUST01383,Male,26,Standard,Month-to-Month,21,17.44,355.88,Bank Transfer,0,4,No
CUST01384,Female,42,Basic,Annual,40,10.02,361.46,PayPal,0,3,Yes
CUST01385,Male,57,Standard,Annual,37,20.17,785.41,Credit Card,3,3,Yes
CUST01386,Female,31,Basic,Month-to-Month,59,9.16,546.94,Bank Transfer,3,5,No
CUST01387,Male,42,Premium,Annual,18,40.56,788.59,Debit Card,1,4,No
CUST01388,Female,67,Premium,Month-to-Month,54,39.79,1947.13,Debit Card,0,3,Yes
CUST01389,Male,39,Basic,Month-to-Month,48,10.41,476.83,PayPal,0,5,Yes
CUST01390,Male,69,Standard,Annual,46,20.79,1000.57,PayPal,1,2,Yes
CUST01391,Female,47,Standard,Annual,12,20.79,258.22,Debit Card,2,2,No
CUST01392,Female,37,Basic,Month-to-Month,17,11.52,185.78,Bank Transfer,1,4,No
CUST01393,Female,38,Premium,Two-Year,37,40.5,1527.18,PayPal,1,4,No
CUST01394,Female,61,Basic,Month-to-Month,46,9.27,451.47,Credit Card,4,4,Yes
CUST01395,Male,49,Basic,Month-to-Month,38,9.02,310.77,Debit Card,3,4,No
CUST01396,Female,68,Standard,Month-to-Month,15,18.4,288.01,Credit Card,1,3,Yes
CUST01397,Male,63,Standard,Annual,7,20.22,134.52,Debit Card,3,3,No
CUST01398,Male,66,Standard,Annual,14,21.97,335.13,Credit Card,3,5,No
CUST01399,Female,38,Standard,Month-to-Month,50,19.45,979.93,Bank Transfer,2,3,No
CUST01400,Male,52,Standard,Month-to-Month,1,20.66,18.73,Debit Card,2,2,Yes
CUST01401,Male,49,Standard,Annual,38,18.86,702.84,Bank Transfer,3,5,No
CUST01402,Male,47,Basic,Month-to-Month,3,10.28,33.72,PayPal,4,3,Yes
CUST01403,Male,56,Basic,Month-to-Month,37,11.88,459.81,Debit Card,2,4,No
CUST01404,Female,66,Basic,Annual,44,11.02,465.53,Bank Transfer,5,3,No
CUST01405,Female,29,Basic,Month-to-Month,31,7.63,240.09,Credit Card,3,1,Yes
CUST01406,Female,58,Standard,Two-Year,43,20.85,914.32,Bank Transfer,1,5,No
CUST01407,Female,64,Basic,Month-to-Month,13,10.91,128.31,Debit Card,0,3,No
CUST01408,Male,35,Basic,Annual,48,10.25,460.4,Bank Transfer,1,3,No
CUST01409,Male,38,Basic,Month-to-Month,18,10.99,199.87,Credit Card,2,2,No
CUST01410,Female,30,Premium,Two-Year,17,38.74,645.77,Credit Card,0,4,No
CUST01411,Female,38,Premium,Month-to-Month,17,40.08,639.12,Credit Card,4,4,No
CUST01412,Female,25,Standard,Annual,11,21.66,251.25,PayPal,1,2,No
CUST01413,Male,63,Premium,Annual,20,41.52,828.57,Debit Card,4,2,Yes
CUST01414,Female,57,Standard,Month-to-Month,10,20.81,200.19,Credit Card,0,1,No
CUST01415,Female,63,Standard,Month-to-Month,29,18.67,504.79,PayPal,2,5,No
CUST01416,Female,24,Basic,Annual,48,8.43,413.64,Credit Card,2,4,No
CUST01417,Male,40,Standard,Two-Year,34,20.16,708.23,Bank Transfer,0,2,No
CUST01418,Male,61,Standard,Month-to-Month,17,20.26,356.1,Debit Card,2,2,No
CUST01419,Male,49,Standard,Month-to-Month,54,19.84,1011.43,Bank Transfer,1,5,No
CUST01420,Male,28,Standard,Annual,52,18.78,995.18,PayPal,3,2,No
CUST01421,Male,39,Standard,Month-to-Month,42,20.65,937.62,Bank Transfer,3,1,Yes
CUST01422,Male,39,Standard,Two-Year,13,20.16,254.38,Bank Transfer,1,5,No
CUST01423,Male,60,Premium,Annual,44,40.42,1675.6,Credit Card,0,1,No
CUST01424,Male,42,Basic,Annual,47,10.88,539.19,Bank Transfer,2,3,No
CUST01425,Female,39,Standard,Month-to-Month,39,19.58,714.27,Credit Card,1,4,Yes
CUST01426,Female,45,Standard,Month-to-Month,27,19.26,494.41,Credit Card,2,2,Yes
CUST01427,Male,46,Standard,Annual,54,21.65,1075.72,Debit Card,1,5,No
CUST01428,Male,30,Standard,Two-Year,53,18.85,952.67,PayPal,0,1,No
CUST01429,Female,35,Basic,Two-Year,26,9.29,237.21,PayPal,0,4,No
CUST01430,Male,19,Standard,Month-to-Month,28,21.84,558.21,PayPal,2,4,No
CUST01431,Male,46,Basic,Month-to-Month,13,9.17,128.07,Credit Card,0,2,Yes
CUST01432,Male,38,Standard,Month-to-Month,12,19.84,238.73,PayPal,2,4,No
CUST01433,Female,32,Standard,Two-Year,44,19.37,867.3,Credit Card,1,2,No
CUST01434,Female,69,Standard,Month-to-Month,28,17.32,472.48,Debit Card,3,3,No
CUST01435,Female,44,Basic,Month-to-Month,2,9.81,20.29,PayPal,1,2,Yes
CUST01436,Female,67,Standard,Month-to-Month,37,18.47,674.07,Credit Card,1,1,No
CUST01437,Female,48,Basic,Month-to-Month,57,10.37,621.98,PayPal,0,4,Yes
CUST01438,Male,32,Premium,Two-Year,57,41.65,2526.65,PayPal,1,4,No
CUST01439,Female,68,Premium,Month-to-Month,34,36.67,1289.63,Debit Card,0,4,No
CUST01440,Male,40,Premium,Month-to-Month,23,39.38,904.17,Bank Transfer,1,2,No
CUST01441,Male,41,Standard,Month-to-Month,58,20.67,1266.54,PayPal,1,5,No
CUST01442,Female,61,Standard,Month-to-Month,52,16.71,867.93,Debit Card,1,2,Yes
CUST01443,Female,30,Basic,Month-to-Month,45,11.99,497.63,PayPal,0,1,Yes
CUST01444,Male,39,Basic,Month-to-Month,29,10.56,282.74,PayPal,1,2,No
CUST01445,Male,60,Standard,Annual,35,21.61,824.21,PayPal,3,4,No
CUST01446,Male,54,Standard,Month-to-Month,11,19.14,198.48,PayPal,2,3,No
CUST01447,Female,50,Premium,Month-to-Month,48,39.33,2007.12,Bank Transfer,3,1,Yes
CUST01448,Female,20,Basic,Month-to-Month,33,9.75,305.45,Bank Transfer,0,3,Yes
CUST01449,Female,36,Premium,Annual,51,43.2,2172.7,PayPal,2,1,No
CUST01450,Female,40,Standard,Annual,11,21.97,249.16,PayPal,2,1,No
CUST01451,Female,46,Standard,Annual,9,20.19,169.31,Debit Card,2,4,No
CUST01452,Male,47,Basic,Annual,14,10.37,152.07,Debit Card,2,2,No
CUST01453,Female,56,Basic,Annual,9,10.94,102.2,Credit Card,6,4,No
CUST01454,Male,61,Standard,Month-to-Month,39,23.58,927.54,Bank Transfer,2,4,No
CUST01455,Male,64,Standard,Two-Year,48,20.56,999.89,PayPal,2,4,No
CUST01456,Male,42,Basic,Month-to-Month,3,10.06,27.8,Bank Transfer,0,3,No
CUST01457,Female,54,Standard,Month-to-Month,29,19.48,557.68,Debit Card,1,1,Yes
CUST01458,Female,64,Premium,Annual,19,40.34,703.08,Bank Transfer,2,5,No
CUST01459,Female,25,Premium,Month-to-Month,36,39.11,1353.86,Bank Transfer,1,2,Yes
CUST01460,Male,59,Premium,Two-Year,32,40.73,1407.71,PayPal,4,4,No
CUST01461,Male,33,Basic,Month-to-Month,7,7.84,55.7,PayPal,1,1,Yes
CUST01462,Male,25,Basic,Two-Year,55,9.6,553.63,Debit Card,1,2,No
CUST01463,Male,18,Standard,Annual,28,21.09,599.25,PayPal,1,5,No
CUST01464,Male,61,Basic,Two-Year,44,10.54,435.4,Debit Card,1,5,No
CUST01465,Male,22,Basic,Two-Year,18,9.3,170.57,Debit Card,4,4,No
CUST01466,Female,20,Basic,Two-Year,5,9.64,50.66,Credit Card,0,5,No
CUST01467,Female,18,Basic,Annual,23,11.54,246.23,Credit Card,0,5,No
CUST01468,Female,21,Basic,Month-to-Month,55,8.17,477.83,Credit Card,1,2,No
CUST01469,Female,57,Basic,Month-to-Month,22,8.18,181.95,Bank Transfer,2,2,No
CUST01470,Male,52,Basic,Annual,26,8.6,201.43,Credit Card,3,4,No
CUST01471,Male,49,Basic,Two-Year,42,9.97,420.4,PayPal,0,1,No
CUST01472,Female,59,Standard,Annual,12,17.95,210.91,PayPal,2,4,No
CUST01473,Male,51,Standard,Two-Year,40,21.42,821.92,Credit Card,0,3,No
CUST01474,Female,60,Standard,Annual,19,18.6,372.57,Bank Transfer,2,5,No
CUST01475,Female,42,Basic,Month-to-Month,47,10.33,524.3,Debit Card,2,1,No
CUST01476,Female,27,Basic,Month-to-Month,1,9.12,9.6,Bank Transfer,1,2,Yes
CUST01477,Male,38,Standard,Month-to-Month,3,19.89,63.81,Bank Transfer,2,3,No
CUST01478,Female,63,Standard,Month-to-Month,27,17.58,513.47,Debit Card,2,3,Yes
CUST01479,Female,56,Standard,Annual,18,21.49,418.74,Debit Card,0,5,No
CUST01480,Female,44,Basic,Two-Year,50,8.55,394.55,Debit Card,3,2,No
CUST01481,Male,44,Premium,Annual,30,38.39,1141.65,PayPal,1,1,Yes
CUST01482,Male,19,Basic,Month-to-Month,2,13.56,24.41,Debit Card,2,2,Yes
CUST01483,Female,58,Standard,Month-to-Month,5,20.82,104.23,Debit Card,1,5,No
CUST01484,Male,65,Standard,Month-to-Month,29,21.43,674.2,Bank Transfer,2,3,No
CUST01485,Male,30,Standard,Month-to-Month,33,20.68,641.37,Bank Transfer,2,5,No
CUST01486,Male,26,Basic,Month-to-Month,42,9.31,401.95,Credit Card,5,4,No
CUST01487,Male,69,Basic,Month-to-Month,20,8.03,165.24,Bank Transfer,2,3,Yes
CUST01488,Male,53,Standard,Month-to-Month,30,19.54,546.38,Debit Card,1,5,No
CUST01489,Male,39,Basic,Month-to-Month,42,8.52,339.13,PayPal,3,1,No
CUST01490,Male,59,Basic,Two-Year,5,8.61,42.72,Bank Transfer,0,1,Yes
CUST01491,Male,43,Basic,Month-to-Month,50,7.62,357.24,Bank Transfer,2,1,Yes
CUST01492,Male,29,Premium,Month-to-Month,21,40.16,857.7,Debit Card,1,4,No
CUST01493,Male,34,Basic,Month-to-Month,58,12.35,714.09,Bank Transfer,3,2,No
CUST01494,Female,31,Premium,Month-to-Month,15,40.83,614.8,Bank Transfer,1,1,Yes
CUST01495,Female,31,Standard,Annual,20,19.83,367.61,Debit Card,0,4,No
CUST01496,Male,51,Premium,Annual,8,39.93,320.54,Bank Transfer,0,1,No
CUST01497,Female,37,Premium,Month-to-Month,49,35.42,1579.2,PayPal,0,4,No
CUST01498,Female,28,Standard,Annual,31,19.35,645.62,Credit Card,0,1,No
CUST01499,Male,33,Basic,Month-to-Month,12,7.85,91.25,Bank Transfer,0,2,Yes
CUST01500,Male,68,Basic,Annual,21,10.19,229.24,PayPal,0,5,No
CUST01501,Male,48,Basic,Month-to-Month,30,9.6,299.62,Bank Transfer,3,1,No
CUST01502,Female,23,Standard,Month-to-Month,27,18.69,531.49,Credit Card,2,5,No
CUST01503,Female,36,Basic,Annual,44,10.16,430.46,Debit Card,5,1,No
CUST01504,Male,54,Basic,Annual,26,10.14,249.28,Credit Card,0,2,Yes
CUST01505,Male,21,Basic,Annual,33,12.27,397.36,Bank Transfer,0,5,No
CUST01506,Male,64,Premium,Month-to-Month,26,41.02,965.04,Credit Card,1,4,No
CUST01507,Female,21,Basic,Month-to-Month,26,10.32,290.79,Credit Card,0,1,No
CUST01508,Female,37,Basic,Two-Year,36,8.57,301.55,Debit Card,2,1,No
CUST01509,Female,27,Basic,Month-to-Month,40,8.38,367.95,Bank Transfer,1,4,No
CUST01510,Female,41,Premium,Month-to-Month,1,40.89,43.03,Credit Card,1,2,No
CUST01511,Male,52,Standard,Month-to-Month,59,19.69,1064.25,Credit Card,3,3,No
CUST01512,Male,43,Basic,Month-to-Month,15,10.36,160.38,Debit Card,2,1,No
CUST01513,Male,54,Basic,Month-to-Month,50,11.46,546.74,PayPal,1,4,No
CUST01514,Male,55,Basic,Month-to-Month,1,7.72,7.32,Bank Transfer,1,3,No
CUST01515,Female,38,Basic,Month-to-Month,11,12.09,126.52,PayPal,2,1,Yes
CUST01516,Female,57,Premium,Two-Year,55,41.44,2468.86,PayPal,1,5,No
CUST01517,Male,56,Standard,Month-to-Month,2,16.91,33.82,Debit Card,1,4,No
CUST01518,Male,38,Standard,Month-to-Month,1,23.52,24.32,Debit Card,0,5,Yes
CUST01519,Female,27,Premium,Annual,31,40.47,1199.61,Bank Transfer,1,2,No
CUST01520,Male,55,Basic,Annual,44,9.27,409.75,PayPal,1,3,No
CUST01521,Female,63,Standard,Month-to-Month,16,20.77,322.36,Credit Card,0,4,No
CUST01522,Male,21,Premium,Annual,54,38.52,2005.67,PayPal,2,1,No
CUST01523,Male,62,Basic,Month-to-Month,22,10.81,225.78,Debit Card,1,1,Yes
CUST01524,Male,37,Standard,Annual,42,18.8,775.23,Credit Card,2,3,No
CUST01525,Male,34,Basic,Month-to-Month,18,13.02,241.86,Credit Card,1,5,No
CUST01526,Male,24,Basic,Month-to-Month,47,10.08,447.42,Debit Card,1,5,No
CUST01527,Male,21,Basic,Two-Year,17,10.96,203.66,Credit Card,4,4,No
CUST01528,Male,46,Basic,Annual,30,8.81,244.46,PayPal,1,4,No
CUST01529,Female,31,Standard,Month-to-Month,10,21.21,211.26,Debit Card,1,5,No
CUST01530,Female,20,Premium,Month-to-Month,35,39.97,1282.85,Bank Transfer,3,4,No
CUST01531,Female,41,Standard,Month-to-Month,58,17.87,937.51,Debit Card,0,5,No
CUST01532,Female,54,Premium,Annual,21,39.63,902.58,Bank Transfer,2,3,No
CUST01533,Female,33,Premium,Month-to-Month,16,42.89,728.84,Bank Transfer,2,4,No
CUST01534,Male,69,Basic,Month-to-Month,6,11.28,70.31,Debit Card,1,5,No
CUST01535,Male,21,Standard,Month-to-Month,3,19.42,62.52,Debit Card,0,4,No
CUST01536,Female,41,Basic,Annual,41,7.19,312.65,Bank Transfer,0,1,No
CUST01537,Male,51,Standard,Annual,43,18.74,829.55,Bank Transfer,2,1,No
CUST01538,Female,47,Premium,Annual,21,37.88,850.74,Credit Card,1,2,Yes
CUST01539,Female,35,Basic,Month-to-Month,13,7.22,91.81,Debit Card,1,5,No
CUST01540,Male,36,Standard,Two-Year,18,21.17,385.08,Debit Card,1,2,No
CUST01541,Male,48,Standard,Annual,58,20.08,1229.0,Credit Card,2,5,No
CUST01542,Male,36,Standard,Two-Year,54,22.68,1123.02,Debit Card,1,4,No
CUST01543,Female,66,Basic,Month-to-Month,24,8.49,218.38,Credit Card,1,5,Yes
CUST01544,Male,63,Basic,Month-to-Month,27,9.99,251.22,Credit Card,2,1,Yes
CUST01545,Female,36,Basic,Annual,54,7.9,457.7,Debit Card,0,4,No
CUST01546,Female,39,Basic,Month-to-Month,4,9.1,35.03,PayPal,3,1,Yes
CUST01547,Female,41,Basic,Month-to-Month,22,9.66,205.16,Bank Transfer,3,4,No
CUST01548,Male,62,Standard,Annual,24,19.43,426.58,Debit Card,1,5,No
CUST01549,Male,29,Basic,Annual,40,10.07,433.89,PayPal,0,5,No
CUST01550,Female,47,Premium,Two-Year,45,41.45,1743.83,Credit Card,1,1,No
CUST01551,Male,55,Standard,Annual,10,21.29,218.44,PayPal,2,3,No
CUST01552,Male,48,Standard,Month-to-Month,2,18.84,38.76,Debit Card,2,5,Yes
CUST01553,Male,53,Basic,Month-to-Month,40,9.94,380.2,Debit Card,1,3,No
CUST01554,Female,36,Standard,Month-to-Month,6,21.18,139.42,PayPal,4,4,No
CUST01555,Female,65,Premium,Month-to-Month,48,41.54,1820.12,Debit Card,3,3,No
CUST01556,Male,62,Basic,Month-to-Month,18,9.0,165.5,Bank Transfer,4,1,Yes
CUST01557,Female,53,Basic,Month-to-Month,17,11.05,187.08,PayPal,2,2,No
CUST01558,Male,47,Standard,Annual,38,20.49,738.99,Credit Card,1,2,Yes
CUST01559,Male,66,Basic,Annual,45,8.39,352.14,PayPal,0,1,Yes
CUST01560,Male,50,Basic,Two-Year,23,11.19,269.57,PayPal,2,2,Yes
CUST01561,Male,35,Basic,Annual,46,10.22,509.26,PayPal,2,1,No
